"id","name","province_id","city_id","latitude","longitude","created_at","updated_at","deleted_at"
"263","Petang","1","17","-8.33659","115.22449","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"264","Awayan","13","18","-2.41702","115.54442","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"265","Batu Mandi","13","18","-2.41892","115.44966","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"266","Halong","13","18","-2.25276","115.71018","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"267","Juai","13","18","-2.27286","115.59179","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"268","Lampihong","13","18","-2.3481","115.40227","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"269","Paringin","13","18","-2.28337","115.50889","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"270","Paringin Selatan","13","18","-2.35498","115.50889","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"271","Tebing Tinggi","13","18","3.38053","99.20827","2021-10-20 15:19:47","2021-11-25 11:58:34",0
"272","Balikpapan Barat","15","19","-1.09893","116.82035","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"273","Balikpapan Kota","15","19","-1.23793","116.85285","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"274","Balikpapan Selatan","15","19","-1.24423","116.90281","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"275","Balikpapan Tengah","15","19","-1.26977","116.83619","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"276","Balikpapan Timur","15","19","-1.1662","116.96169","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"277","Balikpapan Utara","15","19","-1.23793","116.85285","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"278","Baiturrahman","21","20","5.54578","95.31809","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"279","Banda Raya","21","20","-4.55431","129.92989","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"280","Jaya Baru","21","20","5.53551","95.29718","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"281","Kuta Alam","21","20","5.56401","95.32594","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"282","Kuta Raja","21","20","-7.01796","108.56264","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"283","Lueng Bata","21","20","5.54041","95.33378","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"284","Meuraxa","21","20","5.55383","95.29457","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"285","Syiah Kuala","21","20","5.58475","95.34686","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"286","Ulee Kareng","21","20","5.55073","95.34947","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"287","Bumi Waras","18","21","-5.44349","105.28531","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"288","Enggal","18","21","-5.41941","105.25971","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"289","Kedamaian","18","21","-5.41428","105.28678","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"290","Kedaton","18","21","-5.37185","105.26044","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"291","Kemiling","18","21","-5.40377","105.20193","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"292","Labuhan Ratu","18","21","-5.36939","105.25751","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"293","Langkapura","18","21","-5.39042","105.22826","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"294","Panjang","18","21","0","0","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"295","Rajabasa","18","21","-5.37245","105.23703","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"296","Sukabumi","18","21","-6.92774","106.92996","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"297","Sukarame","18","21","-5.3811","105.29556","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"298","Tanjung Karang Barat","18","21","-5.42347","105.22533","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"299","Tanjung Karang Pusat","18","21","-5.41518","105.25166","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"300","Tanjung Karang Timur","18","21","-5.41122","105.30726","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"301","Tanjung Senang","18","21","-5.35881","105.27507","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"302","Telukbetung Barat","18","21","-5.44347","105.23703","2021-10-20 15:19:47","2021-11-26 15:04:44",0
"303","Telukbetung Selatan","18","21","-5.44919","105.31019","2021-10-20 15:19:47","2021-11-26 15:04:44",0
"304","Telukbetung Timur","18","21","-5.46377","105.23703","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"305","Telukbetung Utara","18","21","-5.43055","105.24581","2021-10-20 15:19:47","2021-11-26 15:04:44",0
"306","Way Halim","18","21","-5.39429","105.27507","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"307","Arjasari","9","22","-7.05494","107.64515","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"308","Baleendah","9","22","-7.01468","107.63929","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"309","Banjaran","9","22","-7.05554","107.5767","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"310","Bojongsoang","9","22","-7.00376","107.64782","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"311","Cangkuang","9","22","-7.04788","107.54388","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"312","Cicalengka","9","22","-6.98594","107.84012","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"313","Cikancung","9","22","-7.03333","107.82285","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"314","Cilengkrang","9","22","-6.87226","107.72809","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"315","Cileunyi","9","22","-6.93166","107.74197","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"316","Cimaung","9","22","-7.09242","107.55944","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"317","Cimeunyan","9","22","-6.87396","107.65899","2021-10-20 15:19:47","2021-11-26 15:13:00",0
"318","Ciparay","9","22","-7.04018","107.71329","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"319","Ciwidey","9","22","-7.08492","107.44614","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"320","Dayeuhkolot","9","22","-6.97189","107.61265","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"321","Ibun","9","22","-7.1177","107.77546","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"322","Katapang","9","22","-1.8591","109.9719","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"323","Kertasari","9","22","-7.27604","107.69257","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"324","Kutawaringin","9","22","-6.99905","107.5091","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"325","Majalaya","9","22","-7.0518","107.74586","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"326","Margaasih","9","22","-6.95402","107.55735","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"327","Margahayu","9","22","-6.25462","107.00966","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"328","Nagreg","9","22","-7.01579","107.87616","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"329","Pacet","9","22","-7.12049","107.70441","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"330","Pameungpeuk","9","22","-7.0192","107.58898","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"331","Pangalengan","9","22","-7.19889","107.55052","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"332","Paseh","9","22","-7.0755","107.79915","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"333","Pasirjambu","9","22","-7.0974","107.4829","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"334","Ranca Bali","9","22","-7.12455","107.4241","2021-10-20 15:19:47","2021-11-26 15:13:00",0
"335","Rancaekek","9","22","-6.96727","107.76491","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"336","Solokan Jeruk","9","22","-7.01056","107.74586","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"337","Soreang","9","22","-7.0252","107.52591","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"338","Andir","9","23","-6.91143","107.57714","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"339","Antapani (Cicadas)","9","23","-6.91858","107.66001","2021-10-20 15:19:47","2021-11-26 15:08:42",0
"340","Arcamanik","9","23","-6.91791","107.67777","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"341","Astana Anyar","9","23","-6.09246","105.91124","2021-10-20 15:19:47","2021-11-26 15:08:59",0
"342","Babakan Ciparay","9","23","-6.94233","107.57714","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"343","Bandung Kidul","9","23","-6.95576","107.63041","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"344","Bandung Kulon","9","23","-6.91746","107.61912","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"345","Bandung Wetan","9","23","-6.90472","107.61857","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"346","Batununggal","9","23","-6.91948","107.63633","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"347","Bojongloa Kaler","9","23","-6.93158","107.58898","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"348","Bojongloa Kidul","9","23","-6.95196","107.5949","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"349","Buahbatu (Margacinta)","9","23","-6.95239","107.65113","2021-10-20 15:19:47","2021-11-26 15:08:42",0
"350","Cibeunying Kaler","9","23","-6.89375","107.63633","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"351","Cibeunying Kidul","9","23","-6.89845","107.64817","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"352","Cibiru","9","23","-6.91633","107.71921","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"353","Cicendo","9","23","-6.90091","107.58306","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"354","Cidadap","9","23","-6.864","107.60674","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"355","Cinambo","9","23","-6.9329","107.68961","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"356","Coblong","9","23","-6.89196","107.61561","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"357","Gedebage","9","23","-6.95058","107.69849","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"358","Kiaracondong","9","23","-6.92418","107.64817","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"359","Lengkong","9","23","-6.93269","107.62745","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"360","Mandalajati","9","23","-6.89755","107.67185","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"361","Panyileukan","9","23","-6.93222","107.70737","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"362","Rancasari","9","23","-6.95395","107.67777","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"363","Regol","9","23","-6.94098","107.61265","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"364","Sukajadi","9","23","-6.89039","107.58898","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"365","Sukasari","9","23","-6.61808","106.81415","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"366","Sumur Bandung","9","23","-6.91524","107.61265","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"367","Ujung Berung","9","23","-6.90649","107.70737","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"368","Batujajar","9","24","-6.91532","107.49778","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"369","Cihampelas","9","24","-6.94794","107.49726","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"370","Cikalong Wetan","9","24","-6.73837","107.43828","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"371","Cililin","9","24","-6.98345","107.45336","2021-10-20 15:19:47","2021-11-25 11:58:35",0
"372","Cipatat","9","24","-6.82923","107.35327","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"373","Cipeundeuy","9","24","-6.72999","107.3594","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"374","Cipongkor","9","24","-6.94342","107.34349","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"375","Cisarua","9","24","-6.6793","106.93984","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"376","Gununghalu","9","24","-7.0426","107.31393","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"377","Lembang","9","24","-6.81621","107.6228","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"378","Ngamprah","9","24","-6.86125","107.51474","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"379","Padalarang","9","24","-6.84365","107.47838","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"380","Parongpong","9","24","-6.82128","107.5801","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"381","Rongga","9","24","-6.96177","107.26664","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"382","Saguling","9","24","-6.89099","107.36714","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"383","Sindangkerta","9","24","-6.99071","107.4003","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"384","Balantak","29","25","-0.86811","123.37106","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"385","Balantak Selatan","29","25","-0.93261","123.32617","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"386","Balantak Utara","29","25","-0.76423","123.38228","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"387","Batui","29","25","-1.18499","122.49201","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"388","Batui Selatan","29","25","-1.26878","122.33343","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"389","Bualemo (Boalemo)","29","25","-0.66274","123.1239","2021-10-20 15:19:47","2021-11-26 15:09:17",0
"390","Bunta","29","25","-0.82772","122.1669","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"391","Kintom","29","25","-1.14601","122.6561","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"392","Lamala","29","25","-0.9015","123.23632","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"393","Lobu","29","25","-0.81204","122.51464","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"394","Luwuk","29","25","-0.93883","122.7928","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"395","Luwuk Selatan","29","25","-0.97112","122.74072","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"396","Luwuk Timur","29","25","-0.83959","123.01136","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"397","Luwuk Utara","29","25","-0.87302","122.87613","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"398","Mantoh","29","25","0","0","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"399","Masama","29","25","-0.80587","123.19137","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"400","Moilong","29","25","-1.39116","122.36743","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"401","Nambo","29","25","-5.1838","122.9112","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"402","Nuhon","29","25","-1.06017","122.03829","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"403","Pagimana","29","25","-0.8589","122.67295","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"404","Simpang Raya","29","25","-1.25955","104.1005","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"405","Toili","29","25","-1.33627","122.19731","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"406","Toili Barat","29","25","-1.51841","122.12918","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"407","Banggai","29","26","-0.95618","122.62775","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"408","Banggai Selatan","29","26","-1.69773","123.56161","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"409","Banggai Tengah","29","26","-1.64961","123.51681","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"410","Banggai Utara","29","26","-1.53514","123.53921","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"411","Bangkurung","29","26","-1.85505","123.09015","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"412","Bokan Kepulauan","29","26","-1.95444","123.80763","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"413","Buko","29","26","-1.3595","122.83101","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"414","Buko Selatan","29","26","-1.45751","122.83101","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"415","Bulagi","29","26","-1.30759","123.03388","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"416","Bulagi Selatan","29","26","-1.43933","122.94377","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"417","Bulagi Utara","29","26","-1.22611","123.05639","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"418","Labobo (Lobangkurung)","29","26","-1.14334","113.90606","2021-10-20 15:19:47","2021-11-26 15:09:10",0
"419","Liang","29","26","-3.50955","128.3215","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"420","Peling Tengah","29","26","-1.47583","123.20261","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"421","Tinangkung","29","26","-1.35187","123.32617","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"422","Tinangkung Selatan","29","26","-1.44859","123.37106","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"423","Tinangkung Utara","29","26","-1.28505","123.46077","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"424","Totikum (Totikung)","29","26","-7.18845","112.41127","2021-10-20 15:19:47","2021-11-26 15:08:56",0
"425","Totikum Selatan","29","26","-1.42292","123.44956","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"426","Bakam","2","27","1.04563","104.03045","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"427","Belinyu","2","27","-1.64996","105.82903","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"428","Mendo Barat","2","27","-2.1955","105.8995","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"429","Merawang","2","27","-0.21407","104.61133","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"430","Pemali","2","27","0.56554","109.1169","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"431","Puding Besar","2","27","-2.04462","105.85252","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"432","Riau Silip","2","27","-1.74264","105.94649","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"433","Sungai Liat","2","27","-1.87865","106.11591","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"434","Jebus","2","28","-1.7614","105.4796","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"435","Kelapa","2","28","-1.88076","105.6685","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"436","Mentok (Muntok)","2","28","-2.06517","105.1643","2021-10-20 15:19:47","2021-11-26 15:08:32",0
"437","Parittiga","2","28","-1.63332","105.57089","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"438","Simpang Teritip","2","28","-1.95496","105.35996","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"439","Tempilang","2","28","-2.1141","105.659","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"440","Air Gegas","2","29","-2.70345","106.39348","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"441","Kepulauan Pongok","2","29","0","0","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"442","Lepar Pongok","2","29","-2.94589","106.84144","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"443","Payung","2","29","-2.61136","106.13457","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"444","Pulau Besar","2","29","0","0","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"445","Simpang Rimba","2","29","-2.55557","106.017","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"446","Toboali","2","29","-2.99889","106.46484","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"447","Tukak Sadai","2","29","-3.0257","106.65271","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"448","Koba","2","30","-2.48616","106.41409","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"449","Lubuk Besar","2","30","-2.55897","106.6614","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"450","Namang","2","30","-2.32473","106.1821","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"451","Pangkalan Baru","2","30","-2.19291","106.13457","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"452","Simpang Katis","2","30","-2.27886","106.07577","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"453","Sungai Selan","2","30","-2.40306","106.017","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"454","Arosbaya","11","31","-6.97043","112.8463","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"455","Bangkalan","11","31","-7.02528","112.75198","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"456","Blega","11","31","-7.12089","113.03694","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"457","Burneh","11","31","-7.03297","112.79863","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"458","Galis","11","31","-7.14831","113.5504","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"459","Geger","11","31","-7.7109","111.52894","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"460","Kamal","11","31","-7.137","112.72713","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"461","Klampis","11","31","-6.9261","112.8844","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"462","Kokop","11","31","-6.9795","113.06077","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"463","Konang","11","31","-7.03952","113.06077","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"464","Kwanyar","11","31","-7.14966","112.87013","2021-10-20 15:19:47","2021-11-25 11:58:36",0
"465","Labang","11","31","-7.12335","112.79319","2021-10-20 15:19:47","2021-11-25 11:58:37",0
"466","Modung","11","31","-7.16476","112.96546","2021-10-20 15:19:47","2021-11-25 11:58:37",0
